device_id,f_slp_avg_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_avg_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_avg_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_avg_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_avg_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_end_time_max_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_max_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_end_time_min_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_end_time_min_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_max_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_max_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_min_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_min_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_num_0_ev_wkend_half_sem_2017-01-18,f_slp_num_0_ev_wkend_half_sem_2017-03-01,f_slp_num_asleep_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_asleep_bouts_ev_wkend_half_sem_2017-03-01,f_slp_num_asleep_ev_wkend_half_sem_2017-01-18,f_slp_num_asleep_ev_wkend_half_sem_2017-03-01,f_slp_num_awake_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_awake_bouts_ev_wkend_half_sem_2017-03-01,f_slp_num_awake_ev_wkend_half_sem_2017-01-18,f_slp_num_awake_ev_wkend_half_sem_2017-03-01,f_slp_num_restless_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_restless_bouts_ev_wkend_half_sem_2017-03-01,f_slp_num_restless_ev_wkend_half_sem_2017-01-18,f_slp_num_restless_ev_wkend_half_sem_2017-03-01,f_slp_num_samples_sleep_ev_wkend_half_sem_2017-01-18,f_slp_num_samples_sleep_ev_wkend_half_sem_2017-03-01,f_slp_num_totalsleep_bouts_ev_wkend_half_sem_2017-01-18,f_slp_num_totalsleep_bouts_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_general_strong_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_general_strong_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_general_weak_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_general_weak_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_max_bout_strong_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_max_bout_strong_ev_wkend_half_sem_2017-03-01,f_slp_sleep_eff_max_bout_weak_ev_wkend_half_sem_2017-01-18,f_slp_sleep_eff_max_bout_weak_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_start_time_max_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_max_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_start_time_min_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_start_time_min_bout_totalsleep_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_asleep_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_asleep_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_awake_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_awake_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_restless_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_restless_ev_wkend_half_sem_2017-03-01,f_slp_sum_length_bout_totalsleep_ev_wkend_half_sem_2017-01-18,f_slp_sum_length_bout_totalsleep_ev_wkend_half_sem_2017-03-01
d1ff441d-a66a-45ab-b1b2-372042b29762,2.0,23.0,0.0,0.0,0.0,2.0,2.0,105.0,0 days 23:00:00.000000000,0 days 23:43:00.000000000,,,,0 days 23:41:00.000000000,0 days 23:00:00.000000000,0 days 00:00:00.000000000,0 days 23:00:00.000000000,0 days 23:09:00.000000000,,,,0 days 23:10:00.000000000,0 days 23:00:00.000000000,0 days 00:00:00.000000000,2.0,51.0,0.0,0.0,0.0,5.0,2.0,105.0,2.0,9.0,0.0,0.0,0.0,1.0,2.0,105.0,181.0,122.0,1.0,4.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,183.0,227.0,1.0,1.0,1.0,0.895238,1.0,1.0,1.0,1.0,1.0,1.0,0 days 00:00:00.000000000,0 days 23:10:00.000000000,,,,0 days 23:36:00.000000000,0 days 00:00:00.000000000,0 days 22:58:00.000000000,0 days 00:00:00.000000000,0 days 23:00:00.000000000,,,,0 days 23:09:00.000000000,0 days 00:00:00.000000000,0 days 22:58:00.000000000,2.0,94.0,0.0,0.0,0.0,11.0,2.0,105.0
d5aac654-91bb-4ae4-b8cf-5704421fd07e,49.0,26.0,0.0,2.0,1.0,1.0,255.0,495.0,0 days 23:19:00.000000000,0 days 23:08:00.000000000,,0 days 21:03:00.000000000,0 days 19:49:00.000000000,0 days 18:53:00.000000000,0 days 23:00:00.000000000,0 days 00:00:00.000000000,0 days 20:59:00.000000000,0 days 22:26:00.000000000,,0 days 21:03:00.000000000,0 days 21:00:00.000000000,0 days 19:17:00.000000000,0 days 23:00:00.000000000,0 days 00:00:00.000000000,91.0,62.0,0.0,2.0,3.0,5.0,255.0,495.0,8.0,1.0,0.0,2.0,1.0,1.0,255.0,495.0,121.0,60.0,5.0,18.0,247.0,470.0,0.0,1.0,0.0,2.0,5.0,17.0,8.0,23.0,376.0,555.0,1.0,1.0,0.968627,0.949495,1.0,0.99596,1.0,1.0,1.0,1.0,0 days 21:48:00.000000000,0 days 22:06:00.000000000,,0 days 21:01:00.000000000,0 days 19:46:00.000000000,0 days 18:48:00.000000000,0 days 19:46:00.000000000,0 days 00:00:00.000000000,0 days 20:51:00.000000000,0 days 22:25:00.000000000,,0 days 21:01:00.000000000,0 days 20:59:00.000000000,0 days 19:16:00.000000000,0 days 19:46:00.000000000,0 days 00:00:00.000000000,247.0,470.0,0.0,2.0,8.0,23.0,255.0,495.0
d87719f9-6868-47bb-91d5-02acf9190f94,16.0,33.0,3.0,1.0,1.0,1.0,256.0,643.0,0 days 22:19:00.000000000,0 days 21:05:00.000000000,0 days 23:25:00.000000000,0 days 18:46:00.000000000,0 days 23:31:00.000000000,0 days 22:07:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,0 days 23:08:00.000000000,0 days 23:02:00.000000000,0 days 23:25:00.000000000,0 days 23:05:00.000000000,0 days 23:01:00.000000000,0 days 18:47:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,45.0,114.0,3.0,3.0,6.0,3.0,256.0,643.0,1.0,1.0,3.0,1.0,1.0,1.0,256.0,643.0,0.0,0.0,14.0,18.0,226.0,609.0,1.0,4.0,3.0,6.0,14.0,20.0,27.0,28.0,256.0,643.0,1.0,1.0,0.882812,0.947123,0.988281,0.990669,1.0,1.0,1.0,1.0,0 days 23:23:00.000000000,0 days 22:07:00.000000000,0 days 23:22:00.000000000,0 days 18:43:00.000000000,0 days 23:25:00.000000000,0 days 22:04:00.000000000,0 days 22:55:00.000000000,0 days 00:00:00.000000000,0 days 23:07:00.000000000,0 days 23:01:00.000000000,0 days 23:22:00.000000000,0 days 23:04:00.000000000,0 days 23:00:00.000000000,0 days 18:46:00.000000000,0 days 22:55:00.000000000,0 days 00:00:00.000000000,226.0,609.0,3.0,6.0,27.0,28.0,256.0,643.0
db4bc043-4f67-418c-bd8a-e15543032389,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0 days 23:59:00.000000000,,0 days 23:59:00.000000000,,,,,,0 days 23:59:00.000000000,,0 days 23:59:00.000000000,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,122.0,1.0,0.0,0.0,,1.0,,,,,,,,,,0 days 23:59:00.000000000,,0 days 23:59:00.000000000,,,,,,0 days 23:59:00.000000000,,0 days 23:59:00.000000000,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dec05b58-d6d4-4478-b730-3fd040c4e52d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,121.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dfa65587-95f0-4384-9d81-64a15e78bf16,28.0,27.0,1.0,1.0,1.0,1.0,116.0,175.0,0 days 00:00:00.000000000,0 days 23:29:00.000000000,0 days 22:07:00.000000000,0 days 23:21:00.000000000,0 days 22:08:00.000000000,0 days 23:20:00.000000000,0 days 00:00:00.000000000,0 days 23:59:00.000000000,0 days 22:06:00.000000000,0 days 23:16:00.000000000,0 days 22:07:00.000000000,0 days 23:21:00.000000000,0 days 22:08:00.000000000,0 days 23:22:00.000000000,0 days 00:00:00.000000000,0 days 23:59:00.000000000,58.0,129.0,1.0,1.0,1.0,4.0,116.0,175.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,175.0,123.0,1.0,4.0,6.0,112.0,164.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,10.0,239.0,176.0,1.0,1.0,0.965517,0.937143,0.991379,0.994286,1.0,1.0,1.0,1.0,0 days 23:03:00.000000000,0 days 23:30:00.000000000,0 days 22:06:00.000000000,0 days 23:20:00.000000000,0 days 22:07:00.000000000,0 days 23:16:00.000000000,0 days 22:05:00.000000000,0 days 23:15:00.000000000,0 days 22:05:00.000000000,0 days 23:15:00.000000000,0 days 22:06:00.000000000,0 days 23:20:00.000000000,0 days 22:07:00.000000000,0 days 23:21:00.000000000,0 days 22:05:00.000000000,0 days 23:15:00.000000000,112.0,164.0,1.0,1.0,3.0,10.0,116.0,175.0
e1f9e6dd-d065-4590-b3da-8074a91dce27,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,60.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,60.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,
e261bc00-2e1f-4c98-8511-deedb1d77739,,22.0,,1.0,,1.0,,194.0,,0 days 00:00:00.000000000,,0 days 23:33:00.000000000,,0 days 22:46:00.000000000,,0 days 00:00:00.000000000,,0 days 23:25:00.000000000,,0 days 23:27:00.000000000,,0 days 22:57:00.000000000,,0 days 00:00:00.000000000,,44.0,,4.0,,2.0,,194.0,,4.0,,1.0,,1.0,,194.0,,0.0,,8.0,,176.0,,4.0,,7.0,,8.0,,11.0,,194.0,,1.0,,0.907216,,0.963918,,1.0,,1.0,,0 days 23:16:00.000000000,,0 days 23:29:00.000000000,,0 days 22:44:00.000000000,,0 days 22:24:00.000000000,,0 days 23:58:00.000000000,,0 days 23:26:00.000000000,,0 days 22:56:00.000000000,,0 days 22:24:00.000000000,,176.0,,7.0,,11.0,,194.0
e288098a-788a-4d3b-8fa2-0cf863eebf75,45.0,1.0,5.0,0.0,1.0,0.0,239.0,1.0,0 days 20:03:00.000000000,0 days 00:00:00.000000000,0 days 20:42:00.000000000,,0 days 21:13:00.000000000,,0 days 20:03:00.000000000,0 days 00:00:00.000000000,0 days 21:15:00.000000000,0 days 00:00:00.000000000,0 days 20:42:00.000000000,,0 days 20:43:00.000000000,,0 days 20:03:00.000000000,0 days 00:00:00.000000000,124.0,1.0,5.0,0.0,2.0,0.0,239.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,239.0,1.0,0.0,0.0,5.0,1.0,228.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,239.0,1.0,1.0,1.0,0.953975,1.0,0.979079,1.0,1.0,,1.0,,0 days 18:00:00.000000000,0 days 00:00:00.000000000,0 days 20:37:00.000000000,,0 days 21:11:00.000000000,,0 days 20:37:00.000000000,0 days 00:00:00.000000000,0 days 21:13:00.000000000,0 days 00:00:00.000000000,0 days 20:37:00.000000000,,0 days 20:42:00.000000000,,0 days 20:37:00.000000000,0 days 00:00:00.000000000,228.0,1.0,5.0,0.0,6.0,0.0,239.0,1.0
e322dd4d-798b-4536-af6f-fe3404a15fce,6.0,13.0,0.0,1.0,0.0,1.0,6.0,45.0,0 days 00:00:00.000000000,0 days 00:00:00.000000000,,0 days 23:21:00.000000000,,0 days 23:20:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 23:17:00.000000000,,0 days 23:21:00.000000000,,0 days 23:22:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,6.0,37.0,0.0,1.0,0.0,3.0,6.0,45.0,6.0,1.0,0.0,1.0,0.0,1.0,6.0,45.0,0.0,0.0,1.0,3.0,6.0,39.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,6.0,45.0,1.0,1.0,1.0,0.866667,1.0,0.977778,1.0,1.0,1.0,1.0,0 days 00:00:00.000000000,0 days 23:24:00.000000000,,0 days 23:20:00.000000000,,0 days 23:17:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,,0 days 23:20:00.000000000,,0 days 23:21:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,6.0,39.0,0.0,1.0,0.0,5.0,6.0,45.0
e5847047-48e7-4aec-9ab2-e03a432ad442,0.0,8.0,0.0,1.0,0.0,1.0,0.0,20.0,,0 days 23:56:00.000000000,,0 days 23:42:00.000000000,,0 days 23:43:00.000000000,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,0 days 23:42:00.000000000,,0 days 23:43:00.000000000,,0 days 00:00:00.000000000,0.0,13.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,20.0,61.0,62.0,0.0,2.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,61.0,82.0,0.0,1.0,,0.85,,0.95,,1.0,,1.0,,0 days 23:43:00.000000000,,0 days 23:41:00.000000000,,0 days 23:42:00.000000000,,0 days 23:41:00.000000000,,0 days 23:57:00.000000000,,0 days 23:41:00.000000000,,0 days 23:42:00.000000000,,0 days 23:41:00.000000000,0.0,17.0,0.0,1.0,0.0,2.0,0.0,20.0
e6ad33da-3083-4dad-85a6-b06dd345975b,0.0,199.0,0.0,0.0,0.0,0.0,0.0,199.0,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,0.0,199.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,199.0,1.0,1.0,0.0,1.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,1.0,,1.0,,1.0,,1.0,,1.0,,0 days 18:00:00.000000000,,,,,,0 days 18:00:00.000000000,,0 days 18:00:00.000000000,,,,,,0 days 18:00:00.000000000,0.0,199.0,0.0,0.0,0.0,0.0,0.0,199.0
e9d0cdd9-b664-453d-9bcf-c5f560519dc9,9.0,32.0,2.0,1.0,2.0,2.0,275.0,455.0,0 days 23:11:00.000000000,0 days 23:16:00.000000000,0 days 23:17:00.000000000,0 days 23:22:00.000000000,0 days 23:55:00.000000000,0 days 23:03:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,0 days 23:08:00.000000000,0 days 00:00:00.000000000,0 days 23:01:00.000000000,0 days 23:04:00.000000000,0 days 23:16:00.000000000,0 days 23:05:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,29.0,101.0,4.0,2.0,7.0,4.0,275.0,455.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,455.0,0.0,0.0,21.0,13.0,203.0,418.0,5.0,3.0,12.0,4.0,25.0,16.0,60.0,33.0,275.0,455.0,1.0,1.0,0.738182,0.918681,0.956364,0.991209,1.0,1.0,1.0,1.0,0 days 23:40:00.000000000,0 days 23:05:00.000000000,0 days 23:13:00.000000000,0 days 23:20:00.000000000,0 days 23:48:00.000000000,0 days 22:59:00.000000000,0 days 00:00:00.000000000,0 days 22:22:00.000000000,0 days 23:07:00.000000000,0 days 23:59:00.000000000,0 days 23:00:00.000000000,0 days 23:03:00.000000000,0 days 23:15:00.000000000,0 days 23:04:00.000000000,0 days 00:00:00.000000000,0 days 22:22:00.000000000,203.0,418.0,12.0,4.0,60.0,33.0,275.0,455.0
eb8051d8-bc9c-47f9-b663-89583b35f37b,38.0,7.0,1.0,2.0,1.0,2.0,158.0,33.0,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 22:52:00.000000000,0 days 23:29:00.000000000,0 days 22:54:00.000000000,0 days 23:19:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 22:39:00.000000000,0 days 23:45:00.000000000,0 days 22:52:00.000000000,0 days 23:29:00.000000000,0 days 22:51:00.000000000,0 days 23:46:00.000000000,0 days 00:00:00.000000000,0 days 23:00:00.000000000,81.0,29.0,1.0,2.0,2.0,3.0,158.0,49.0,1.0,1.0,1.0,2.0,1.0,1.0,158.0,17.0,0.0,60.0,4.0,7.0,152.0,50.0,1.0,1.0,1.0,2.0,4.0,7.0,5.0,14.0,158.0,126.0,1.0,2.0,0.962025,0.757576,0.993671,0.969697,1.0,1.0,1.0,1.0,0 days 22:40:00.000000000,0 days 23:32:00.000000000,0 days 22:51:00.000000000,0 days 23:27:00.000000000,0 days 22:52:00.000000000,0 days 23:16:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 22:38:00.000000000,0 days 00:00:00.000000000,0 days 22:51:00.000000000,0 days 23:27:00.000000000,0 days 00:00:00.000000000,0 days 23:45:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,152.0,50.0,1.0,2.0,5.0,14.0,158.0,66.0
ec54b478-47e0-444d-90a1-bfb45b416bee,25.0,25.0,0.0,0.0,1.0,1.0,131.0,26.0,0 days 20:09:00.000000000,0 days 23:59:00.000000000,,,0 days 18:45:00.000000000,0 days 00:00:00.000000000,0 days 20:10:00.000000000,0 days 00:00:00.000000000,0 days 20:10:00.000000000,0 days 23:59:00.000000000,,,0 days 18:41:00.000000000,0 days 00:00:00.000000000,0 days 20:10:00.000000000,0 days 00:00:00.000000000,47.0,25.0,0.0,0.0,2.0,1.0,131.0,26.0,1.0,25.0,0.0,0.0,1.0,1.0,131.0,26.0,0.0,184.0,5.0,1.0,126.0,25.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,131.0,210.0,1.0,1.0,0.961832,0.961538,1.0,1.0,1.0,1.0,1.0,1.0,0 days 19:22:00.000000000,0 days 23:40:00.000000000,,,0 days 18:43:00.000000000,0 days 23:59:00.000000000,0 days 18:00:00.000000000,0 days 23:40:00.000000000,0 days 20:10:00.000000000,0 days 23:40:00.000000000,,,0 days 18:40:00.000000000,0 days 23:59:00.000000000,0 days 18:00:00.000000000,0 days 23:40:00.000000000,126.0,25.0,0.0,0.0,5.0,1.0,131.0,26.0
ee099a8f-8baf-408e-bf0f-3cf1a3d51790,11.0,28.0,3.0,1.0,1.0,2.0,70.0,62.0,0 days 23:53:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 23:42:00.000000000,0 days 23:12:00.000000000,0 days 21:30:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 23:03:00.000000000,0 days 21:31:00.000000000,0 days 23:08:00.000000000,0 days 23:42:00.000000000,0 days 23:07:00.000000000,0 days 23:57:00.000000000,0 days 00:00:00.000000000,0 days 18:10:00.000000000,33.0,148.0,7.0,1.0,4.0,6.0,70.0,156.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,11.0,1.0,122.0,4.0,6.0,45.0,171.0,4.0,1.0,14.0,1.0,6.0,7.0,11.0,16.0,71.0,310.0,1.0,3.0,0.642857,0.909574,0.8,0.994681,1.0,1.0,1.0,1.0,0 days 23:20:00.000000000,0 days 21:32:00.000000000,0 days 23:53:00.000000000,0 days 23:41:00.000000000,0 days 23:08:00.000000000,0 days 21:24:00.000000000,0 days 00:00:00.000000000,0 days 21:24:00.000000000,0 days 00:00:00.000000000,0 days 21:30:00.000000000,0 days 23:07:00.000000000,0 days 23:41:00.000000000,0 days 23:06:00.000000000,0 days 23:56:00.000000000,0 days 00:00:00.000000000,0 days 18:00:00.000000000,45.0,171.0,14.0,1.0,11.0,16.0,70.0,188.0
f4f84e15-621a-4900-96f1-a8d058066570,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,62.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.0,0.0,1.0,,1.0,,1.0,,1.0,,1.0,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,,,,,0 days 00:00:00.000000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
f5de7b18-5058-41c2-b957-da926c7dcba9,5.0,0.0,2.0,0.0,3.0,0.0,73.0,0.0,0 days 00:00:00.000000000,,0 days 23:39:00.000000000,,0 days 23:35:00.000000000,,0 days 00:00:00.000000000,,0 days 23:23:00.000000000,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,12.0,0.0,4.0,0.0,12.0,0.0,73.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,73.0,0.0,0.0,304.0,6.0,0.0,30.0,0.0,4.0,0.0,10.0,0.0,9.0,0.0,33.0,0.0,73.0,304.0,1.0,0.0,0.410959,,0.863014,,1.0,,1.0,,0 days 23:49:00.000000000,,0 days 23:35:00.000000000,,0 days 23:23:00.000000000,,0 days 23:59:00.000000000,,0 days 00:00:00.000000000,,0 days 00:00:00.000000000,,0 days 23:59:00.000000000,,0 days 23:59:00.000000000,,30.0,0.0,10.0,0.0,33.0,0.0,73.0,0.0
f7ea4330-8f1c-4042-b5ea-13726c70efb1,20.0,16.0,6.0,0.0,2.0,1.0,150.0,321.0,0 days 22:40:00.000000000,0 days 19:52:00.000000000,0 days 23:38:00.000000000,,0 days 23:03:00.000000000,0 days 23:45:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,0 days 21:38:00.000000000,0 days 23:40:00.000000000,0 days 21:31:00.000000000,,0 days 21:32:00.000000000,0 days 23:41:00.000000000,0 days 23:59:00.000000000,0 days 00:00:00.000000000,38.0,75.0,11.0,0.0,5.0,2.0,150.0,321.0,6.0,1.0,1.0,0.0,1.0,1.0,150.0,321.0,123.0,63.0,6.0,18.0,124.0,301.0,2.0,0.0,12.0,0.0,7.0,17.0,14.0,20.0,273.0,384.0,1.0,1.0,0.826667,0.937695,0.92,1.0,1.0,1.0,1.0,1.0,0 days 22:02:00.000000000,0 days 18:37:00.000000000,0 days 23:27:00.000000000,,0 days 22:58:00.000000000,0 days 23:43:00.000000000,0 days 21:30:00.000000000,0 days 23:39:00.000000000,0 days 21:32:00.000000000,0 days 23:39:00.000000000,0 days 21:30:00.000000000,,0 days 21:31:00.000000000,0 days 23:40:00.000000000,0 days 21:30:00.000000000,0 days 23:39:00.000000000,124.0,301.0,12.0,0.0,14.0,20.0,150.0,321.0
